City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,STATION,NAME,Precipitation,AvgTemp,MaxTemp,MinTemp
Bangalore,2018-07-25,47,25.85,50.76,39.01,53.58,0.49,44.65,IN009010100,"BANGALORE, IN",,74,83.0,68.0
Bangalore,2018-07-26,50,27.5,54.0,41.5,57.0,0.53,47.5,IN009010100,"BANGALORE, IN",,75,84.0,69.0
Bangalore,2018-07-27,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",0.0,74,81.0,69.0
Bangalore,2018-07-28,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",,74,81.0,68.0
Bangalore,2018-07-29,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.47,75,81.0,69.0
Bangalore,2018-07-30,70,38.5,75.6,58.1,79.8,0.74,66.5,IN009010100,"BANGALORE, IN",0.02,75,82.0,69.0
Bangalore,2018-07-31,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.19,74,83.0,69.0
Bangalore,2018-08-01,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",0.21,71,81.0,67.0
Bangalore,2018-08-02,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",0.59,74,,66.0
Bangalore,2018-08-03,46,25.3,49.68,38.18,52.44,0.48,43.7,IN009010100,"BANGALORE, IN",0.0,74,83.0,69.0
Bangalore,2018-08-04,75,41.25,81.0,62.25,85.5,0.79,71.25,IN009010100,"BANGALORE, IN",0.1,73,84.0,68.0
Bangalore,2018-08-05,73,40.15,78.84,60.59,83.22,0.77,69.35,IN009010100,"BANGALORE, IN",0.0,75,82.0,69.0
Bangalore,2018-08-06,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",0.02,73,83.0,68.0
Bangalore,2018-08-07,59,32.45,63.72,48.97,67.26,0.62,56.05,IN009010100,"BANGALORE, IN",0.45,71,82.0,67.0
Bangalore,2018-08-08,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.14,72,78.0,68.0
Bangalore,2018-08-09,50,27.5,54.0,41.5,57.0,0.53,47.5,IN009010100,"BANGALORE, IN",0.35,74,,68.0
Bangalore,2018-08-10,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",0.0,73,83.0,69.0
Bangalore,2018-08-11,48,26.4,51.84,39.84,54.72,0.5,45.6,IN009010100,"BANGALORE, IN",0.07,71,80.0,68.0
Bangalore,2018-08-12,48,26.4,51.84,39.84,54.72,0.5,45.6,IN009010100,"BANGALORE, IN",0.09,71,78.0,
Bangalore,2018-08-13,43,23.65,46.44,35.69,49.02,0.45,40.85,IN009010100,"BANGALORE, IN",0.13,71,76.0,67.0
Bangalore,2018-08-14,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.04,71,,67.0
Bangalore,2018-08-15,46,25.3,49.68,38.18,52.44,0.48,43.7,IN009010100,"BANGALORE, IN",0.25,72,78.0,68.0
Bangalore,2018-08-16,45,24.75,48.6,37.35,51.3,0.47,42.75,IN009010100,"BANGALORE, IN",0.42,72,78.0,68.0
Bangalore,2018-08-17,45,24.75,48.6,37.35,51.3,0.47,42.75,IN009010100,"BANGALORE, IN",0.02,74,,69.0
Bangalore,2018-08-18,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.0,74,81.0,68.0
Bangalore,2018-08-19,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",0.0,74,81.0,69.0
Bangalore,2018-08-20,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",0.0,73,81.0,68.0
Bangalore,2018-08-21,68,37.4,73.44,56.44,77.52,0.71,64.6,IN009010100,"BANGALORE, IN",0.0,74,,67.0
Bangalore,2018-08-22,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",,75,83.0,67.0
Bangalore,2018-08-23,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.0,74,82.0,69.0
Bangalore,2018-08-24,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",0.13,72,84.0,68.0
Bangalore,2018-08-25,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",1.64,75,,68.0
Bangalore,2018-08-26,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",0.0,72,83.0,
Bangalore,2018-08-27,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",0.33,71,83.0,67.0
Bangalore,2018-08-28,59,32.45,63.72,48.97,67.26,0.62,56.05,IN009010100,"BANGALORE, IN",0.02,73,,67.0
Bangalore,2018-08-29,43,23.65,46.44,35.69,49.02,0.45,40.85,IN009010100,"BANGALORE, IN",0.33,73,,68.0
Bangalore,2018-08-30,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",0.12,74,83.0,69.0
Bangalore,2018-08-31,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.78,74,84.0,69.0
Bangalore,2018-09-01,68,37.4,73.44,56.44,77.52,0.71,64.6,IN009010100,"BANGALORE, IN",0.0,75,83.0,68.0
Bangalore,2018-09-02,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",0.01,75,83.0,69.0
Bangalore,2018-09-03,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",0.0,76,85.0,67.0
Bangalore,2018-09-04,69,37.95,74.52,57.27,78.66,0.72,65.55,IN009010100,"BANGALORE, IN",,76,86.0,67.0
Bangalore,2018-09-05,69,37.95,74.52,57.27,78.66,0.72,65.55,IN009010100,"BANGALORE, IN",,76,86.0,69.0
Bangalore,2018-09-06,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",,76,85.0,68.0
Bangalore,2018-09-07,71,39.05,76.68,58.93,80.94,0.75,67.45,IN009010100,"BANGALORE, IN",0.0,76,85.0,69.0
Bangalore,2018-09-08,45,24.75,48.6,37.35,51.3,0.47,42.75,IN009010100,"BANGALORE, IN",0.0,76,84.0,68.0
Bangalore,2018-09-09,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",0.0,78,,69.0
Bangalore,2018-09-10,68,37.4,73.44,56.44,77.52,0.71,64.6,IN009010100,"BANGALORE, IN",,75,88.0,71.0
Bangalore,2018-09-11,81,44.55,87.48,67.23,92.34,0.85,76.95,IN009010100,"BANGALORE, IN",0.0,78,,71.0
Bangalore,2018-09-12,78,42.9,84.24,64.74,88.92,0.82,74.1,IN009010100,"BANGALORE, IN",0.0,79,88.0,70.0
Bangalore,2018-09-13,77,42.35,83.16,63.91,87.78,0.81,73.15,IN009010100,"BANGALORE, IN",,77,89.0,72.0
Bangalore,2018-09-14,89,48.95,96.12,73.87,101.46,0.93,84.55,IN009010100,"BANGALORE, IN",,77,87.0,
Bangalore,2018-09-15,74,40.7,79.92,61.42,84.36,0.78,70.3,IN009010100,"BANGALORE, IN",,74,89.0,68.0
Bangalore,2018-09-16,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",,74,87.0,69.0
Bangalore,2018-09-17,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",,74,83.0,
Bangalore,2018-09-18,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",,75,83.0,69.0
Bangalore,2018-09-19,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",,75,83.0,69.0
Bangalore,2018-09-20,74,40.7,79.92,61.42,84.36,0.78,70.3,IN009010100,"BANGALORE, IN",,73,84.0,67.0
Bangalore,2018-09-21,74,40.7,79.92,61.42,84.36,0.78,70.3,IN009010100,"BANGALORE, IN",,74,83.0,
Bangalore,2018-09-22,68,37.4,73.44,56.44,77.52,0.71,64.6,IN009010100,"BANGALORE, IN",,75,83.0,65.0
Bangalore,2018-09-23,77,42.35,83.16,63.91,87.78,0.81,73.15,IN009010100,"BANGALORE, IN",,76,84.0,71.0
Bangalore,2018-09-24,80,44.0,86.4,66.4,91.2,0.84,76.0,IN009010100,"BANGALORE, IN",2.09,73,84.0,66.0
Bangalore,2018-09-25,71,39.05,76.68,58.93,80.94,0.75,67.45,IN009010100,"BANGALORE, IN",1.0,74,,67.0
Bangalore,2018-09-26,81,44.55,87.48,67.23,92.34,0.85,76.95,IN009010100,"BANGALORE, IN",0.01,76,85.0,69.0
Bangalore,2018-09-27,65,35.75,70.2,53.95,74.1,0.68,61.75,IN009010100,"BANGALORE, IN",1.27,75,87.0,68.0
Bangalore,2018-09-28,63,34.65,68.04,52.29,71.82,0.66,59.85,IN009010100,"BANGALORE, IN",0.05,77,,70.0
Bangalore,2018-09-29,53,29.15,57.24,43.99,60.42,0.56,50.35,IN009010100,"BANGALORE, IN",0.17,78,86.0,71.0
Bangalore,2018-09-30,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",0.0,78,86.0,71.0
Bangalore,2018-10-01,61,33.55,65.88,50.63,69.54,0.64,57.95,IN009010100,"BANGALORE, IN",0.01,78,88.0,71.0
Bangalore,2018-10-02,46,25.3,49.68,38.18,52.44,0.48,43.7,IN009010100,"BANGALORE, IN",0.0,77,87.0,70.0
Bangalore,2018-10-03,50,27.5,54.0,41.5,57.0,0.53,47.5,IN009010100,"BANGALORE, IN",0.01,75,87.0,71.0
Bangalore,2018-10-04,49,26.95,52.92,40.67,55.86,0.51,46.55,IN009010100,"BANGALORE, IN",1.09,71,87.0,
Bangalore,2018-10-05,44,24.2,47.52,36.52,50.16,0.46,41.8,IN009010100,"BANGALORE, IN",0.4,73,,69.0
Bangalore,2018-10-06,41,22.55,44.28,34.03,46.74,0.43,38.95,IN009010100,"BANGALORE, IN",0.1,72,80.0,69.0
Bangalore,2018-10-07,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.31,76,,68.0
Bangalore,2018-10-08,82,45.1,88.56,68.06,93.48,0.86,77.9,IN009010100,"BANGALORE, IN",0.0,75,85.0,69.0
Bangalore,2018-10-09,72,39.6,77.76,59.76,82.08,0.76,68.4,IN009010100,"BANGALORE, IN",0.17,76,85.0,69.0
Bangalore,2018-10-10,88,48.4,95.04,73.04,100.32,0.92,83.6,IN009010100,"BANGALORE, IN",0.0,75,86.0,
Bangalore,2018-10-11,111,61.05,119.88,92.13,126.54,1.17,105.45,IN009010100,"BANGALORE, IN",,77,86.0,
Bangalore,2018-10-12,115,63.25,124.2,95.45,131.1,1.21,109.25,IN009010100,"BANGALORE, IN",,77,88.0,69.0
Bangalore,2018-10-13,179,98.45,193.32,148.57,204.06,1.88,170.05,IN009010100,"BANGALORE, IN",,77,89.0,69.0
Bangalore,2018-10-14,102,56.1,110.16,84.66,116.28,1.07,96.9,IN009010100,"BANGALORE, IN",,75,87.0,
Bangalore,2018-10-15,73,40.15,78.84,60.59,83.22,0.77,69.35,IN009010100,"BANGALORE, IN",0.15,74,86.0,68.0
Bangalore,2018-10-16,89,48.95,96.12,73.87,101.46,0.93,84.55,IN009010100,"BANGALORE, IN",0.2,76,,69.0
Bangalore,2018-10-17,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",0.0,72,85.0,
Bangalore,2018-10-18,87,47.85,93.96,72.21,99.18,0.91,82.65,IN009010100,"BANGALORE, IN",1.92,74,83.0,66.0
Bangalore,2018-10-19,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",0.04,75,84.0,68.0
Bangalore,2018-10-20,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",0.0,75,85.0,67.0
Bangalore,2018-10-21,84,46.2,90.72,69.72,95.76,0.88,79.8,IN009010100,"BANGALORE, IN",,75,84.0,67.0
Bangalore,2018-10-22,90,49.5,97.2,74.7,102.6,0.95,85.5,IN009010100,"BANGALORE, IN",,74,,63.0
Bangalore,2018-10-23,120,66.0,129.6,99.6,136.8,1.26,114.0,IN009010100,"BANGALORE, IN",,71,85.0,63.0
Bangalore,2018-10-24,102,56.1,110.16,84.66,116.28,1.07,96.9,IN009010100,"BANGALORE, IN",,76,86.0,64.0
Bangalore,2018-10-25,94,51.7,101.52,78.02,107.16,0.99,89.3,IN009010100,"BANGALORE, IN",,75,86.0,65.0
Bangalore,2018-10-26,94,51.7,101.52,78.02,107.16,0.99,89.3,IN009010100,"BANGALORE, IN",,75,85.0,65.0
Bangalore,2018-10-27,96,52.8,103.68,79.68,109.44,1.01,91.2,IN009010100,"BANGALORE, IN",,74,85.0,65.0
Bangalore,2018-10-28,91,50.05,98.28,75.53,103.74,0.96,86.45,IN009010100,"BANGALORE, IN",,74,85.0,62.0
Bangalore,2018-10-29,94,51.7,101.52,78.02,107.16,0.99,89.3,IN009010100,"BANGALORE, IN",,73,85.0,62.0
Bangalore,2018-10-30,103,56.65,111.24,85.49,117.42,1.08,97.85,IN009010100,"BANGALORE, IN",,75,86.0,62.0
Bangalore,2018-10-31,92,50.6,99.36,76.36,104.88,0.97,87.4,IN009010100,"BANGALORE, IN",,77,86.0,67.0
Bangalore,2018-11-01,69,37.95,74.52,57.27,78.66,0.72,65.55,IN009010100,"BANGALORE, IN",,76,87.0,68.0
Bangalore,2018-11-02,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",,73,87.0,68.0
Bangalore,2018-11-03,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",0.02,73,82.0,
Bangalore,2018-11-04,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",0.18,74,83.0,66.0
Bangalore,2018-11-05,66,36.3,71.28,54.78,75.24,0.69,62.7,IN009010100,"BANGALORE, IN",0.0,74,,67.0
Bangalore,2018-11-06,87,47.85,93.96,72.21,99.18,0.91,82.65,IN009010100,"BANGALORE, IN",,75,85.0,68.0
Bangalore,2018-11-07,84,46.2,90.72,69.72,95.76,0.88,79.8,IN009010100,"BANGALORE, IN",,74,86.0,
Bangalore,2018-11-08,132,72.6,142.56,109.56,150.48,1.39,125.4,IN009010100,"BANGALORE, IN",,72,85.0,61.0
Bangalore,2018-11-09,93,51.15,100.44,77.19,106.02,0.98,88.35,IN009010100,"BANGALORE, IN",,74,,63.0
Bangalore,2018-11-10,92,50.6,99.36,76.36,104.88,0.97,87.4,IN009010100,"BANGALORE, IN",,74,86.0,64.0
Bangalore,2018-11-11,102,56.1,110.16,84.66,116.28,1.07,96.9,IN009010100,"BANGALORE, IN",,74,87.0,65.0
Bangalore,2018-11-12,105,57.75,113.4,87.15,119.7,1.1,99.75,IN009010100,"BANGALORE, IN",,72,87.0,63.0
Bangalore,2018-11-13,143,78.65,154.44,118.69,163.02,1.5,135.85,IN009010100,"BANGALORE, IN",,72,86.0,61.0
Bangalore,2018-11-14,142,78.1,153.36,117.86,161.88,1.49,134.9,IN009010100,"BANGALORE, IN",,73,87.0,59.0
Bangalore,2018-11-15,127,69.85,137.16,105.41,144.78,1.33,120.65,IN009010100,"BANGALORE, IN",0.0,74,88.0,62.0
Bangalore,2018-11-16,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",0.0,71,83.0,67.0
Bangalore,2018-11-17,84,46.2,90.72,69.72,95.76,0.88,79.8,IN009010100,"BANGALORE, IN",,75,,67.0
Bangalore,2018-11-18,88,48.4,95.04,73.04,100.32,0.92,83.6,IN009010100,"BANGALORE, IN",,76,86.0,69.0
Bangalore,2018-11-19,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",,75,85.0,69.0
Bangalore,2018-11-20,63,34.65,68.04,52.29,71.82,0.66,59.85,IN009010100,"BANGALORE, IN",,76,,67.0
Bangalore,2018-11-21,77,42.35,83.16,63.91,87.78,0.81,73.15,IN009010100,"BANGALORE, IN",,71,87.0,
Bangalore,2018-11-22,59,32.45,63.72,48.97,67.26,0.62,56.05,IN009010100,"BANGALORE, IN",0.0,71,80.0,
Bangalore,2018-11-23,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",0.02,70,77.0,67.0
Bangalore,2018-11-24,92,50.6,99.36,76.36,104.88,0.97,87.4,IN009010100,"BANGALORE, IN",0.51,73,,66.0
Bangalore,2018-11-25,118,64.9,127.44,97.94,134.52,1.24,112.1,IN009010100,"BANGALORE, IN",0.0,73,,67.0
Bangalore,2018-11-26,132,72.6,142.56,109.56,150.48,1.39,125.4,IN009010100,"BANGALORE, IN",,72,84.0,
Bangalore,2018-11-27,121,66.55,130.68,100.43,137.94,1.27,114.95,IN009010100,"BANGALORE, IN",,69,84.0,61.0
Bangalore,2018-11-28,111,61.05,119.88,92.13,126.54,1.17,105.45,IN009010100,"BANGALORE, IN",,71,,60.0
Bangalore,2018-11-29,95,52.25,102.6,78.85,108.3,1.0,90.25,IN009010100,"BANGALORE, IN",,72,84.0,65.0
Bangalore,2018-11-30,94,51.7,101.52,78.02,107.16,0.99,89.3,IN009010100,"BANGALORE, IN",,74,,65.0
Bangalore,2018-12-01,75,41.25,81.0,62.25,85.5,0.79,71.25,IN009010100,"BANGALORE, IN",,71,85.0,
Bangalore,2018-12-02,84,46.2,90.72,69.72,95.76,0.88,79.8,IN009010100,"BANGALORE, IN",,71,83.0,60.0
Bangalore,2018-12-03,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",,71,84.0,65.0
Bangalore,2018-12-04,68,37.4,73.44,56.44,77.52,0.71,64.6,IN009010100,"BANGALORE, IN",,72,81.0,66.0
Bangalore,2018-12-05,68,37.4,73.44,56.44,77.52,0.71,64.6,IN009010100,"BANGALORE, IN",0.19,74,,67.0
Bangalore,2018-12-06,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",0.0,74,83.0,68.0
Bangalore,2018-12-07,68,37.4,73.44,56.44,77.52,0.71,64.6,IN009010100,"BANGALORE, IN",,72,85.0,65.0
Bangalore,2018-12-08,100,55.0,108.0,83.0,114.0,1.05,95.0,IN009010100,"BANGALORE, IN",,72,83.0,64.0
Bangalore,2018-12-09,118,64.9,127.44,97.94,134.52,1.24,112.1,IN009010100,"BANGALORE, IN",,74,,64.0
Bangalore,2018-12-10,162,89.1,174.96,134.46,184.68,1.7,153.9,IN009010100,"BANGALORE, IN",,73,86.0,65.0
Bangalore,2018-12-11,176,96.8,190.08,146.08,200.64,1.85,167.2,IN009010100,"BANGALORE, IN",,73,85.0,64.0
Bangalore,2018-12-12,179,98.45,193.32,148.57,204.06,1.88,170.05,IN009010100,"BANGALORE, IN",,74,,65.0
Bangalore,2018-12-13,158,86.9,170.64,131.14,180.12,1.66,150.1,IN009010100,"BANGALORE, IN",,72,86.0,66.0
Bangalore,2018-12-14,93,51.15,100.44,77.19,106.02,0.98,88.35,IN009010100,"BANGALORE, IN",,73,84.0,64.0
Bangalore,2018-12-15,82,45.1,88.56,68.06,93.48,0.86,77.9,IN009010100,"BANGALORE, IN",,71,84.0,64.0
Bangalore,2018-12-16,115,63.25,124.2,95.45,131.1,1.21,109.25,IN009010100,"BANGALORE, IN",,69,82.0,62.0
Bangalore,2018-12-17,160,88.0,172.8,132.8,182.4,1.68,152.0,IN009010100,"BANGALORE, IN",,68,77.0,
Bangalore,2018-12-18,206,113.3,222.48,170.98,234.84,2.16,195.7,IN009010100,"BANGALORE, IN",,68,79.0,58.0
Bangalore,2018-12-19,119,65.45,128.52,98.77,135.66,1.25,113.05,IN009010100,"BANGALORE, IN",,71,83.0,61.0
Bangalore,2018-12-20,142,78.1,153.36,117.86,161.88,1.49,134.9,IN009010100,"BANGALORE, IN",0.0,72,82.0,64.0
Bangalore,2018-12-21,130,71.5,140.4,107.9,148.2,1.37,123.5,IN009010100,"BANGALORE, IN",,73,83.0,65.0
Bangalore,2018-12-22,103,56.65,111.24,85.49,117.42,1.08,97.85,IN009010100,"BANGALORE, IN",,73,84.0,65.0
Bangalore,2018-12-23,83,45.65,89.64,68.89,94.62,0.87,78.85,IN009010100,"BANGALORE, IN",,74,85.0,
Bangalore,2018-12-24,71,39.05,76.68,58.93,80.94,0.75,67.45,IN009010100,"BANGALORE, IN",,74,84.0,65.0
Bangalore,2018-12-25,104,57.2,112.32,86.32,118.56,1.09,98.8,IN009010100,"BANGALORE, IN",,74,84.0,65.0
Bangalore,2018-12-26,113,62.15,122.04,93.79,128.82,1.19,107.35,IN009010100,"BANGALORE, IN",,75,86.0,64.0
Bangalore,2018-12-27,106,58.3,114.48,87.98,120.84,1.11,100.7,IN009010100,"BANGALORE, IN",,75,89.0,66.0
Bangalore,2018-12-28,133,73.15,143.64,110.39,151.62,1.4,126.35,IN009010100,"BANGALORE, IN",,73,85.0,66.0
Bangalore,2018-12-29,119,65.45,128.52,98.77,135.66,1.25,113.05,IN009010100,"BANGALORE, IN",0.43,71,,
Bangalore,2018-12-30,119,65.45,128.52,98.77,135.66,1.25,113.05,IN009010100,"BANGALORE, IN",0.0,69,80.0,63.0
Bangalore,2018-12-31,112,61.6,120.96,92.96,127.68,1.18,106.4,IN009010100,"BANGALORE, IN",,70,,
Bangalore,2019-01-01,118,64.9,127.44,97.94,134.52,1.24,112.1,IN009010100,"BANGALORE, IN",,69,82.0,57.0
Bangalore,2019-01-02,92,50.6,99.36,76.36,104.88,0.97,87.4,IN009010100,"BANGALORE, IN",,68,83.0,54.0
Bangalore,2019-01-03,93,51.15,100.44,77.19,106.02,0.98,88.35,IN009010100,"BANGALORE, IN",,68,,56.0
Bangalore,2019-01-04,104,57.2,112.32,86.32,118.56,1.09,98.8,IN009010100,"BANGALORE, IN",,69,83.0,56.0
Bangalore,2019-01-05,102,56.1,110.16,84.66,116.28,1.07,96.9,IN009010100,"BANGALORE, IN",,69,83.0,56.0
Bangalore,2019-01-06,115,63.25,124.2,95.45,131.1,1.21,109.25,IN009010100,"BANGALORE, IN",,69,83.0,58.0
Bangalore,2019-01-07,113,62.15,122.04,93.79,128.82,1.19,107.35,IN009010100,"BANGALORE, IN",,69,83.0,58.0
Bangalore,2019-01-08,108,59.4,116.64,89.64,123.12,1.13,102.6,IN009010100,"BANGALORE, IN",,70,85.0,59.0
Bangalore,2019-01-09,133,73.15,143.64,110.39,151.62,1.4,126.35,IN009010100,"BANGALORE, IN",,70,85.0,56.0
Bangalore,2019-01-10,125,68.75,135.0,103.75,142.5,1.31,118.75,IN009010100,"BANGALORE, IN",,70,87.0,58.0
Bangalore,2019-01-11,135,74.25,145.8,112.05,153.9,1.42,128.25,IN009010100,"BANGALORE, IN",,71,85.0,58.0
Bangalore,2019-01-12,133,73.15,143.64,110.39,151.62,1.4,126.35,IN009010100,"BANGALORE, IN",,71,85.0,60.0
Bangalore,2019-01-13,127,69.85,137.16,105.41,144.78,1.33,120.65,IN009010100,"BANGALORE, IN",,71,84.0,58.0
Bangalore,2019-01-14,108,59.4,116.64,89.64,123.12,1.13,102.6,IN009010100,"BANGALORE, IN",,69,87.0,58.0
Bangalore,2019-01-15,105,57.75,113.4,87.15,119.7,1.1,99.75,IN009010100,"BANGALORE, IN",,70,85.0,54.0
Bangalore,2019-01-16,113,62.15,122.04,93.79,128.82,1.19,107.35,IN009010100,"BANGALORE, IN",,71,85.0,58.0
Bangalore,2019-01-17,116,63.8,125.28,96.28,132.24,1.22,110.2,IN009010100,"BANGALORE, IN",,71,85.0,60.0
Bangalore,2019-01-18,152,83.6,164.16,126.16,173.28,1.6,144.4,IN009010100,"BANGALORE, IN",,71,85.0,60.0
Bangalore,2019-01-19,116,63.8,125.28,96.28,132.24,1.22,110.2,IN009010100,"BANGALORE, IN",,71,84.0,58.0
Bangalore,2019-01-20,84,46.2,90.72,69.72,95.76,0.88,79.8,IN009010100,"BANGALORE, IN",,70,87.0,57.0
Bangalore,2019-01-21,103,56.65,111.24,85.49,117.42,1.08,97.85,IN009010100,"BANGALORE, IN",,70,83.0,59.0
Bangalore,2019-01-22,162,89.1,174.96,134.46,184.68,1.7,153.9,IN009010100,"BANGALORE, IN",,69,85.0,57.0
Bangalore,2019-01-23,125,68.75,135.0,103.75,142.5,1.31,118.75,IN009010100,"BANGALORE, IN",,72,84.0,61.0
Bangalore,2019-01-24,122,67.1,131.76,101.26,139.08,1.28,115.9,IN009010100,"BANGALORE, IN",,74,85.0,64.0
Bangalore,2019-01-25,93,51.15,100.44,77.19,106.02,0.98,88.35,IN009010100,"BANGALORE, IN",,74,86.0,63.0
Bangalore,2019-01-26,101,55.55,109.08,83.83,115.14,1.06,95.95,IN009010100,"BANGALORE, IN",,74,86.0,66.0
Bangalore,2019-01-27,96,52.8,103.68,79.68,109.44,1.01,91.2,IN009010100,"BANGALORE, IN",,74,86.0,66.0
Bangalore,2019-01-28,82,45.1,88.56,68.06,93.48,0.86,77.9,IN009010100,"BANGALORE, IN",,73,86.0,
Bangalore,2019-01-29,59,32.45,63.72,48.97,67.26,0.62,56.05,IN009010100,"BANGALORE, IN",0.03,71,85.0,64.0
Bangalore,2019-01-30,95,52.25,102.6,78.85,108.3,1.0,90.25,IN009010100,"BANGALORE, IN",0.0,72,81.0,63.0
Bangalore,2019-01-31,112,61.6,120.96,92.96,127.68,1.18,106.4,IN009010100,"BANGALORE, IN",,71,85.0,62.0
Bangalore,2019-02-01,93,51.15,100.44,77.19,106.02,0.98,88.35,IN009010100,"BANGALORE, IN",,71,83.0,60.0
Bangalore,2019-02-02,101,55.55,109.08,83.83,115.14,1.06,95.95,IN009010100,"BANGALORE, IN",,72,82.0,61.0
Bangalore,2019-02-03,95,52.25,102.6,78.85,108.3,1.0,90.25,IN009010100,"BANGALORE, IN",,73,85.0,62.0
Bangalore,2019-02-04,67,36.85,72.36,55.61,76.38,0.7,63.65,IN009010100,"BANGALORE, IN",,74,86.0,62.0
Bangalore,2019-02-05,81,44.55,87.48,67.23,92.34,0.85,76.95,IN009010100,"BANGALORE, IN",,75,87.0,66.0
Bangalore,2019-02-06,107,58.85,115.56,88.81,121.98,1.12,101.65,IN009010100,"BANGALORE, IN",,76,86.0,64.0
Bangalore,2019-02-07,152,83.6,164.16,126.16,173.28,1.6,144.4,IN009010100,"BANGALORE, IN",,76,88.0,65.0
Bangalore,2019-02-08,106,58.3,114.48,87.98,120.84,1.11,100.7,IN009010100,"BANGALORE, IN",,80,89.0,69.0
Bangalore,2019-02-09,165,90.75,178.2,136.95,188.1,1.73,156.75,IN009010100,"BANGALORE, IN",,75,91.0,
Bangalore,2019-02-10,107,58.85,115.56,88.81,121.98,1.12,101.65,IN009010100,"BANGALORE, IN",,75,88.0,66.0
Bangalore,2019-02-11,72,39.6,77.76,59.76,82.08,0.76,68.4,IN009010100,"BANGALORE, IN",,74,85.0,
Bangalore,2019-02-12,83,45.65,89.64,68.89,94.62,0.87,78.85,IN009010100,"BANGALORE, IN",,73,83.0,63.0
Bangalore,2019-02-13,100,55.0,108.0,83.0,114.0,1.05,95.0,IN009010100,"BANGALORE, IN",,74,84.0,63.0
Bangalore,2019-02-14,78,42.9,84.24,64.74,88.92,0.82,74.1,IN009010100,"BANGALORE, IN",,76,,63.0
Bangalore,2019-02-15,125,68.75,135.0,103.75,142.5,1.31,118.75,IN009010100,"BANGALORE, IN",,77,89.0,66.0
